oid,collection_dt,longitude,latitude,address
46100553,20210814163000541,126.484598,33.513272,"서해안로, 용담삼동, 제주시, 제주특별자치도, 63114, 대한민국"
4610057b,20210814163000541,126.912904,33.444544,"일주동로, 고성리, 서귀포시, 제주특별자치도, 63640, 대한민국"
461011e0,20210814163000541,126.40526,33.258334,"맛있는밥상, 996, 일주서로, 색달동, 창천리, 서귀포시, 제주특별자치도, 63537, 대한민국"
461017ad,20210814163000541,126.336206,33.444989,"애원로, 납읍리, 제주시, 제주특별자치도, 63035, 대한민국"
46100443,20210814163000556,126.410565,33.425894,"평화로, 유수암리, 제주시, 제주특별자치도, 63067, 대한민국"
46100443,20210814163000556,126.410565,33.425894,"평화로, 유수암리, 제주시, 제주특별자치도, 63067, 대한민국"
46100608,20210814163000556,126.505642,33.489787,"연미길, 오라삼동, 제주시, 제주특별자치도, 63148, 대한민국"
4610115a,20210814163000556,126.401525,33.41609,"평화로, 유수암리, 제주시, 제주특별자치도, 63067, 대한민국"
46101376,20210814163000556,126.502543,33.512685,"용해로, 용담이동, 제주시, 제주특별자치도, 63161, 대한민국"
46100442,20210814163000572,126.835965,33.43612,"금백조로, 수산리, 서귀포시, 제주특별자치도, 63631, 대한민국"
461005ae,20210814163000572,126.906096,33.468566,"일주동로, 오조리, 서귀포시, 제주특별자치도, 63639, 대한민국"
4610110e,20210814163000572,126.48163,33.464227,"애조로, 제주시, 제주특별자치도, 63142, 대한민국"
4610110e,20210814163000572,126.48163,33.464227,"애조로, 제주시, 제주특별자치도, 63142, 대한민국"
46101122,20210814163000572,126.851235,33.425547,"서성일로, 수산리, 서귀포시, 제주특별자치도, 63631, 대한민국"
461012ec,20210814163000572,126.469048,33.505956,"도두봉 섬머리, 197, 서해안로, 도두일동, 제주시, 제주특별자치도, 63112, 대한민국"
46101772,20210814163000572,126.390657,33.408811,"평화로, 제주시, 제주특별자치도, 63067, 대한민국"
46101784,20210814163000572,126.349996,33.28236,"세계자동차제주박물관, 중산간서로, 상창리, 서귀포시, 제주특별자치도, 63522, 대한민국"
461000eb,20210814163000587,126.28941,33.441944,"일주서로, 귀덕리, 제주시, 제주특별자치도, 63024, 대한민국"
461000ec,20210814163000587,126.492057,33.495888,"다호길, 도두이동, 제주시, 제주특별자치도, 63115, 대한민국"
46100269,20210814163000587,126.340781,33.310241,"1116, 동광리, 서귀포시, 제주특별자치도, 대한민국"
46100482,20210814163000587,126.314624,33.310043,"Jeju Shinhwa World, 38, 신화역사로, 서광리, 서귀포시, 제주특별자치도, 63522, 대한민국"
46100503,20210814163000587,126.561789,33.248232,"한스델리서귀포점, 7, 중앙로42번길, 서귀동, 서귀포시, 제주특별자치도, 63591, 대한민국"
461010f2,20210814163000587,126.589868,33.268017,"해수정, 7739, 중산간동로, 토평동, 서귀포시, 제주특별자치도, 63603, 대한민국"
46101219,20210814163000587,126.263531,33.398616,"일주서로, 한림읍, 제주시, 제주특별자치도, 63014, 대한민국"
461003f0,20210814163000603,126.493517,33.506672,"제주국제공항, 2, 공항로, 제주시, 제주특별자치도, 63115, 대한민국"
461004c4,20210814163000603,126.315563,33.463594,"애월리, 제주시, 제주특별자치도, 63043, 대한민국"
46100556,20210814163000603,126.427977,33.245148,"중문관광로, 서귀포시, 제주특별자치도, 63545, 대한민국"
4610081c,20210814163000603,126.435342,33.446826,"평화로, 광령리, 제주시, 제주특별자치도, 63062, 대한민국"
461012e1,20210814163000603,126.50532,33.500119,"서광로, 오라삼동, 제주시, 제주특별자치도, 63184, 대한민국"
46101772,20210814163000603,126.390657,33.408811,"평화로, 제주시, 제주특별자치도, 63067, 대한민국"
4610186a,20210814163000603,126.826792,33.508741,"비자림로, 평대리, 제주시, 제주특별자치도, 63359, 대한민국"
4610104a,20210814163000619,126.868391,33.516456,"하도리, 제주시, 제주특별자치도, 63362, 대한민국"
4610109b,20210814163000619,126.891414,33.52168,"문주란로, 하도리, 제주시, 제주특별자치도, 63362, 대한민국"
46101144,20210814163000619,126.414804,33.245368,"퍼시픽랜드 1주차장, 154-17, 중문관광로, 서귀포시, 제주특별자치도, 63535, 대한민국"
4610115f,20210814163000619,126.347239,33.46561,"일주서로, 고내리, 제주시, 제주특별자치도, 63044, 대한민국"
4610123c,20210814163000619,126.388852,33.264632,"일주서로, 색달동, 창천리, 서귀포시, 제주특별자치도, 63537, 대한민국"
461012ee,20210814163000619,126.735928,33.435885,"번영로, 제주시, 제주특별자치도, 대한민국"
461012ee,20210814163000619,126.735928,33.435885,"번영로, 제주시, 제주특별자치도, 대한민국"
461018a7,20210814163000619,126.282046,33.285869,"제주영어교육도시개발지구, 구억리, 서귀포시, 제주특별자치도, 63520, 대한민국"
461000de,20210814163000634,126.467216,33.290646,"산록남로, 서귀포시, 제주특별자치도, 63553, 대한민국"
461003d4,20210814163000634,126.494206,33.518578,"제주카페거리(어영마을), 제주시, 제주특별자치도, 63114, 대한민국"
46100451,20210814163000634,126.291125,33.363625,"중산간서로, 금악리, 제주시, 제주특별자치도, 63018, 대한민국"
46100499,20210814163000634,126.466701,33.485996,"월광로, 이호일동, 제주시, 제주특별자치도, 63095, 대한민국"
461011d1,20210814163000634,129.148572,35.160999,"해운대로, 우동, 우1동, 해운대구, 부산광역시, 48065, 대한민국"
46101809,20210814163000634,126.332991,33.236513,"화순항, 화순해안로106번길, 화순리, 감산리, 서귀포시, 제주특별자치도, 63530, 대한민국"
46100231,20210814163000650,126.671827,33.469686,"번영로, 제주시, 제주특별자치도, 63343, 대한민국"
46100748,20210814163000650,126.570541,33.245131,"서복전시관 주차장, 칠십리로, 서귀동, 서귀포시, 제주특별자치도, 63596, 대한민국"
46100fd0,20210814163000650,126.7722,33.529453,"만장굴길, 제주시, 제주특별자치도, 63358, 대한민국"
4610115a,20210814163000650,126.401525,33.41609,"평화로, 유수암리, 제주시, 제주특별자치도, 63067, 대한민국"
461011f7,20210814163000650,126.810822,33.491111,"비자림 청소년 수련원, 비자숲길, 구좌읍, 제주시, 제주특별자치도, 대한민국"
4610122c,20210814163000650,126.490999,33.250099,"일주서로, 강정동, 서귀포시, 제주특별자치도, 63565, 대한민국"
4610182e,20210814163000650,126.897391,33.407688,"일주동로, 온평리, 서귀포시, 제주특별자치도, 63641, 대한민국"
46101983,20210814163000650,126.377916,33.39763,"평화로, 제주시, 제주특별자치도, 63038, 대한민국"
4610004e,20210814163000666,126.727929,33.441817,"번영로, 제주시, 제주특별자치도, 대한민국"
46100270,20210814163000666,126.297938,33.356398,"한창로, 금악리, 제주시, 제주특별자치도, 63018, 대한민국"
461003ab,20210814163000666,126.377097,33.389282,"Big Ball Land, 산록서로, 제주시, 제주특별자치도, 63038, 대한민국"
46100582,20210814163000666,126.344001,33.461096,"고하상로, 고내리, 제주시, 제주특별자치도, 63044, 대한민국"
4610081c,20210814163000666,126.435342,33.446826,"평화로, 광령리, 제주시, 제주특별자치도, 63062, 대한민국"
4610081c,20210814163000666,126.435342,33.446826,"평화로, 광령리, 제주시, 제주특별자치도, 63062, 대한민국"
461012dd,20210814163000666,126.372851,33.48019,"애월해안로, 구엄리, 제주시, 제주특별자치도, 63049, 대한민국"
461012eb,20210814163000666,126.30944,33.463485,"애월리, 제주시, 제주특별자치도, 63043, 대한민국"
4610192f,20210814163000666,126.505563,33.489644,"연미길, 오라삼동, 제주시, 제주특별자치도, 63148, 대한민국"
4610010c,20210814163000681,126.345139,33.396316,"아르떼뮤지엄 ARTE MUSEUM, 478, 금가로, 상가리, 제주시, 제주특별자치도, 63038, 대한민국"
4610015b,20210814163000681,126.496688,33.49256,"신대로, 제주시, 제주특별자치도, 63122, 대한민국"
4610063a,20210814163000681,126.520357,33.515071,"무근성1길, 탑동, 제주시, 제주특별자치도, 63167, 대한민국"
4610109a,20210814163000681,126.455403,33.464154,"노형로, 제주시, 제주특별자치도, 63103, 대한민국"
4610110b,20210814163000681,126.823668,33.505978,"비자림로, 평대리, 제주시, 제주특별자치도, 63360, 대한민국"
461012a0,20210814163000681,180.0000001,90.0000001,
46101793,20210814163000681,126.471212,33.49539,"오일장중길, 제주시, 제주특별자치도, 63095, 대한민국"
46101956,20210814163000681,126.335863,33.46681,"애월해안로, 고내리, 제주시, 제주특별자치도, 63044, 대한민국"
4610196c,20210814163000681,126.514268,33.512278,"용연교, 용담일동, 제주시, 제주특별자치도, 63153, 대한민국"
46100437,20210814163000697,126.258937,33.409145,"한림로, 한림리, 제주시, 제주특별자치도, 63032, 대한민국"
4610050d,20210814163000697,126.709868,33.281205,"남한로21번길, 남원리, 서귀포시, 제주특별자치도, 63621, 대한민국"
461007e0,20210814163000697,126.292437,33.362372,"중산간서로, 금악리, 제주시, 제주특별자치도, 63018, 대한민국"
4610109a,20210814163000697,126.455403,33.464154,"노형로, 제주시, 제주특별자치도, 63103, 대한민국"
461010aa,20210814163000697,126.862949,33.436665,"서성일로747번길, 수산리, 서귀포시, 제주특별자치도, 63631, 대한민국"
4610130b,20210814163000697,126.582192,33.261709,"516로, 토평동, 서귀포시, 제주특별자치도, 63603, 대한민국"
46101336,20210814163000697,126.491974,33.495767,"다호길, 도두이동, 제주시, 제주특별자치도, 63115, 대한민국"
46101362,20210814163000697,180.0000001,90.0000001,
46101362,20210814163000697,180.0000001,90.0000001,
461017ba,20210814163000697,126.364107,33.233689,"올레길 8코스(월평-대평 올레), 색달동, 소기왓, 대평리, 서귀포시, 제주특별자치도, 63538, 대한민국"
46100368,20210814163000712,126.925025,33.454224,"일출로, 성산리, 서귀포시, 제주특별자치도, 63643, 대한민국"
4610076a,20210814163000712,126.924793,33.434728,"신양리, 서귀포시, 제주특별자치도, 63641, 대한민국"
46100783,20210814163000712,126.470246,33.493853,"일주서로, 이호일동, 제주시, 제주특별자치도, 63095, 대한민국"
461008ac,20210814163000712,126.219061,33.376015,"일주서로, 협재리, 제주시, 제주특별자치도, 63014, 대한민국"
4610100b,20210814163000712,126.526453,33.516492,"칠성로 차없는 거리, 8, 임항로, 탑동, 제주시, 제주특별자치도, 63165, 대한민국"
461010c4,20210814163000712,126.444107,33.461086,"중산간서로, 광령리, 제주시, 제주특별자치도, 63062, 대한민국"
4610177b,20210814163000712,126.325516,33.289666,"평화로, 안덕면, 서귀포시, 제주특별자치도, 63522, 대한민국"
46101803,20210814163000712,126.311267,33.459641,"옛날식당, 11, 애월로, 애월리, 제주시, 제주특별자치도, 63043, 대한민국"
4610182e,20210814163000712,126.897391,33.407688,"일주동로, 온평리, 서귀포시, 제주특별자치도, 63641, 대한민국"
4610186d,20210814163000712,126.586888,33.521282,"일주동로, 삼양이동, 제주시, 제주특별자치도, 63318, 대한민국"
4610015b,20210814163000728,126.496688,33.49256,"신대로, 제주시, 제주특별자치도, 63122, 대한민국"
461001a2,20210814163000728,126.373185,33.451065,"중산간서로, 애월읍, 제주시, 제주특별자치도, 63046, 대한민국"
461002eb,20210814163000728,126.526114,33.509948,"성지로, 일도일동, 제주시, 제주특별자치도, 63193, 대한민국"
461003d7,20210814163000728,126.294576,33.357867,"중산간서로, 금악리, 제주시, 제주특별자치도, 63018, 대한민국"
46100431,20210814163000728,126.407038,33.258021,"목포고을본점, 968-5, 일주서로, 색달동, 서귀포시, 제주특별자치도, 63545, 대한민국"
46100514,20210814163000728,126.486347,33.502386,"도두이동, 제주시, 제주특별자치도, 63115, 대한민국"
461006ae,20210814163000728,126.798347,33.554967,"Ollegil 20, 월정리, 제주시, 제주특별자치도, 63358, 대한민국"
4610075e,20210814163000728,126.528813,33.512263,"동문로6길, 일도일동, 제주시, 제주특별자치도, 63192, 대한민국"
4610101e,20210814163000728,126.511804,33.481211,"연북로, 제주시, 제주특별자치도, 63147, 대한민국"
4610101e,20210814163000728,126.511804,33.481211,"연북로, 제주시, 제주특별자치도, 63147, 대한민국"
46101026,20210814163000728,126.927563,33.430149,"휘닉스아일랜드, 섭지코지로, 신양리, 서귀포시, 제주특별자치도, 63641, 대한민국"
46101077,20210814163000728,126.580336,33.301309,"돈내코유원지, 배남골로, 상효동, 서귀포시, 제주특별자치도, 63603, 대한민국"
46101084,20210814163000728,126.60568,33.522728,"일주동로, 삼양일동, 신촌리, 제주시, 제주특별자치도, 63337, 대한민국"
461010c6,20210814163000728,126.517663,33.490947,"오남로6길, 오라일동, 제주시, 제주특별자치도, 63148, 대한민국"
4610123d,20210814163000728,126.671142,33.542678,"함덕해수욕장 관리센터 (관리사무소 동쪽), 526, 조함해안로, 함덕리, 제주시, 제주특별자치도, 63333, 대한민국"
4610027b,20210814163000744,126.528864,33.51207,"동문로6길, 일도일동, 제주시, 제주특별자치도, 63192, 대한민국"
461007fe,20210814163000744,126.28387,33.371348,"중산간서로, 명월리, 제주시, 제주특별자치도, 63018, 대한민국"
46101000,20210814163000744,126.329583,33.309596,"신화역사로, 서광리, 서귀포시, 제주특별자치도, 63522, 대한민국"
461010b5,20210814163000744,126.565844,33.503252,"번영로, 화북이동, 제주시, 제주특별자치도, 63293, 대한민국"
4610122a,20210814163000744,126.75025,33.433583,"번영로, 제주시, 제주특별자치도, 대한민국"
46101263,20210814163000744,126.442434,33.493238,"내도동 동마을, 일주서로, 내도동, 현사마을, 제주시, 제주특별자치도, 63074, 대한민국"
461012dc,20210814163000744,126.45681,33.50283,"서해안로, 이호이동, 현사마을, 제주시, 제주특별자치도, 63108, 대한민국"
461017cf,20210814163000744,126.715372,33.316908,"의귀로, 의귀리, 서귀포시, 제주특별자치도, 63621, 대한민국"
46101914,20210814163000744,126.762942,33.551561,"일주동로, 김녕리, 제주시, 제주특별자치도, 63357, 대한민국"
461000ff,20210814163000759,126.414596,33.255955,"제주오성본점, 27, 중문관광로, 색달동, 서귀포시, 제주특별자치도, 63535, 대한민국"
46100207,20210814163000759,126.371148,33.380196,"평화로, 제주시, 제주특별자치도, 63038, 대한민국"
46100fc4,20210814163000759,126.457209,33.466178,"노형로, 제주시, 제주특별자치도, 63103, 대한민국"
4610015b,20210814163000791,126.496688,33.49256,"신대로, 제주시, 제주특별자치도, 63122, 대한민국"
461002e3,20210814163000791,126.80306,33.377196,"번영로, 하천리, 서귀포시, 제주특별자치도, 63635, 대한민국"
46100396,20210814163000791,126.304804,33.449499,"곽지리, 제주시, 제주특별자치도, 63034, 대한민국"
46100425,20210814163000791,126.49313,33.51972,"쌍알횟집, 500, 서해안로, 용담삼동, 제주시, 제주특별자치도, 63114, 대한민국"
46100542,20210814163000791,126.29054,33.442525,"일주서로, 귀덕리, 제주시, 제주특별자치도, 63034, 대한민국"
46100567,20210814163000791,126.772665,33.466283,"비자림로, 송당리, 제주시, 제주특별자치도, 대한민국"
46100572,20210814163000791,126.879269,33.384676,"일주동로, 신산리, 서귀포시, 제주특별자치도, 63634, 대한민국"
46100706,20210814163000791,126.531703,33.513151,"동문로, 일도일동, 제주시, 제주특별자치도, 63278, 대한민국"
4610079f,20210814163000791,126.50331,33.503839,"제주 OK 렌트카 Rent-A-Car Juju OK, 월성로2길, 용담이동, 제주시, 제주특별자치도, 63161, 대한민국"
461008ab,20210814163000791,126.467741,33.478018,"노형로, 노형동, 제주시, 제주특별자치도, 63103, 대한민국"
46100ffd,20210814163000791,126.701677,33.273502,"금호 제주 리조트, 태위로510번길, 남원리, 서귀포시, 제주특별자치도, 63621, 대한민국"
4610100d,20210814163000791,126.83519,33.521488,"비자림로, 평대리, 제주시, 제주특별자치도, 63359, 대한민국"
46101074,20210814163000791,180.0000001,90.0000001,
461010b5,20210814163000791,126.565844,33.503252,"번영로, 화북이동, 제주시, 제주특별자치도, 63293, 대한민국"
461010bc,20210814163000791,126.488154,33.50396,"다호북길, 도두이동, 제주시, 제주특별자치도, 63115, 대한민국"
4610112c,20210814163000791,126.528843,33.51252,"동문로6길, 일도일동, 제주시, 제주특별자치도, 63192, 대한민국"
4610117f,20210814163000791,126.710462,33.451321,"번영로, 제주시, 제주특별자치도, 대한민국"
461011b9,20210814163000791,126.484931,33.469021,"1100로, 제주시, 제주특별자치도, 63142, 대한민국"
461011b9,20210814163000791,126.484931,33.469021,"1100로, 제주시, 제주특별자치도, 63142, 대한민국"
461011ea,20210814163000791,126.464319,33.292552,"1100로, 회수동, 서귀포시, 제주특별자치도, 63551, 대한민국"
4610129d,20210814163000791,126.508715,33.497144,"오라로, 오라삼동, 제주시, 제주특별자치도, 63148, 대한민국"
46101308,20210814163000791,126.838899,33.366563,"신풍리, 서귀포시, 제주특별자치도, 63635, 대한민국"
46101329,20210814163000791,126.433112,33.444729,"평화로, 광령리, 제주시, 제주특별자치도, 63062, 대한민국"
46101329,20210814163000791,126.433112,33.444729,"평화로, 광령리, 제주시, 제주특별자치도, 63062, 대한민국"
46101779,20210814163000791,126.526344,33.247318,"일주동로, 법환동, 서귀포시, 제주특별자치도, 63572, 대한민국"
46101799,20210814163000791,180.0000001,90.0000001,
461017b9,20210814163000791,126.214743,33.243553,"노을해안로, 영락리, 서귀포시, 제주특별자치도, 63500, 대한민국"
4610182f,20210814163000791,126.400962,33.481994,"일주서로, 하귀2리, 제주시, 제주특별자치도, 63051, 대한민국"
4610183a,20210814163000791,126.869406,33.370065,"일주동로, 신산리, 서귀포시, 제주특별자치도, 63634, 대한민국"
4610183a,20210814163000791,126.869406,33.370065,"일주동로, 신산리, 서귀포시, 제주특별자치도, 63634, 대한민국"
461018ad,20210814163000791,126.926074,33.430419,"섭지코지로, 신양리, 서귀포시, 제주특별자치도, 63641, 대한민국"
46101904,20210814163000791,126.310665,33.233392,"용머리휴게음식점, 28, 사계남로216번길, 사계리, 서귀포시, 제주특별자치도, 63528, 대한민국"
46101923,20210814163000791,126.569963,33.438477,"516로, 제주시, 제주특별자치도, 63244, 대한민국"
46101975,20210814163000791,126.542209,33.485819,"중앙로, 제주시, 제주특별자치도, 63231, 대한민국"
46101975,20210814163000791,126.542209,33.485819,"중앙로, 제주시, 제주특별자치도, 63231, 대한민국"
461001df,20210814163000806,126.510458,33.515575,"용담로7길, 용담일동, 제주시, 제주특별자치도, 63156, 대한민국"
4610021a,20210814163000806,126.164982,33.328749,"한경해안로, 신창리, 제주시, 제주특별자치도, 63002, 대한민국"
46100259,20210814163000806,126.470913,33.479796,"노형로, 노형동, 제주시, 제주특별자치도, 63103, 대한민국"
46100412,20210814163000806,126.597322,33.297214,"516로, 상효동, 서귀포시, 제주특별자치도, 63603, 대한민국"
46100577,20210814163000806,126.453663,33.463249,"노형로, 제주시, 제주특별자치도, 63103, 대한민국"
461008ab,20210814163000806,126.467741,33.478018,"노형로, 노형동, 제주시, 제주특별자치도, 63103, 대한민국"
46101779,20210814163000806,126.526344,33.247318,"일주동로, 법환동, 서귀포시, 제주특별자치도, 63572, 대한민국"
4610188f,20210814163000806,126.235357,33.389825,"올레길 14 (Ollegil 14), 협재리, 제주시, 제주특별자치도, 63011, 대한민국"
461000ee,20210814163000822,126.923868,33.435256,"섭지코지로, 신양리, 서귀포시, 제주특별자치도, 63641, 대한민국"
46100259,20210814163000822,126.470913,33.479796,"노형로, 노형동, 제주시, 제주특별자치도, 63103, 대한민국"
461003ba,20210814163000822,126.454732,33.496736,"도리로, 이호이동, 현사마을, 제주시, 제주특별자치도, 63108, 대한민국"
461003ff,20210814163000822,126.540533,33.513698,"동문로, 건입동, 제주시, 제주특별자치도, 63284, 대한민국"
46100552,20210814163000822,126.386135,33.30939,"병악로, 상창리, 서귀포시, 제주특별자치도, 63529, 대한민국"
46100577,20210814163000822,126.453663,33.463249,"노형로, 제주시, 제주특별자치도, 63103, 대한민국"
46100675,20210814163000822,126.205381,33.368373,"일주서로, 판포리, 제주시, 제주특별자치도, 63002, 대한민국"
46100fcd,20210814163000822,126.491395,33.490498,"41, 삼무로3길, 제주시, 제주특별자치도, 63125, 대한민국"
461012d1,20210814163000822,126.469869,33.494021,"일주서로, 이호일동, 제주시, 제주특별자치도, 63095, 대한민국"
46101329,20210814163000822,126.433112,33.444729,"평화로, 광령리, 제주시, 제주특별자치도, 63062, 대한민국"
46101922,20210814163000822,126.500174,33.49848,"서광로, 오라삼동, 제주시, 제주특별자치도, 63184, 대한민국"
4610192c,20210814163000822,126.47593,33.493684,"다나와컴퓨터 제주센터, 7772, 일주서로, 이호일동, 제주시, 제주특별자치도, 63095, 대한민국"
4610048e,20210814163000837,126.918924,33.444195,"섭지코지로25번길, 신양리, 서귀포시, 제주특별자치도, 63640, 대한민국"
46100656,20210814163000837,126.340068,33.468615,"라스또르따스, 274 1층, 애월해안로, 고내리, 제주시, 제주특별자치도, 63046, 대한민국"
4610110d,20210814163000837,126.901053,33.496216,"종달로1길, 종달리, 제주시, 제주특별자치도, 63639, 대한민국"
461011e9,20210814163000837,126.288698,33.3053,"Ollegil 14-1, 서광리, 서귀포시, 제주특별자치도, 63522, 대한민국"
461011e9,20210814163000837,126.288698,33.3053,"Ollegil 14-1, 서광리, 서귀포시, 제주특별자치도, 63522, 대한민국"
461011ef,20210814163000837,126.512187,33.500112,"동산교, 오라일동, 제주시, 제주특별자치도, 63184, 대한민국"
46101922,20210814163000837,126.500174,33.49848,"서광로, 오라삼동, 제주시, 제주특별자치도, 63184, 대한민국"
46100305,20210814163000853,126.554332,33.448476,"516로, 제주시, 제주특별자치도, 63244, 대한민국"
4610045b,20210814163000853,126.795969,33.393909,"성읍타운, 191, 성읍민속로, 성읍리, 서귀포시, 제주특별자치도, 63635, 대한민국"
4610048c,20210814163000853,126.305667,33.350935,"금악리, 제주시, 제주특별자치도, 63018, 대한민국"
46100535,20210814163000853,126.243798,33.39671,"협재리, 제주시, 제주특별자치도, 63011, 대한민국"
4610066a,20210814163000853,126.633695,33.316432,"서성로, 서귀포시, 제주특별자치도, 63611, 대한민국"
461006bb,20210814163000853,126.503437,33.499517,"서광로, 오라삼동, 제주시, 제주특별자치도, 63184, 대한민국"
4610075c,20210814163000853,126.265875,33.400737,"일주서로, 동명리, 제주시, 제주특별자치도, 63028, 대한민국"
46100899,20210814163000853,126.702355,33.273994,"금호 제주 리조트, 태위로510번길, 남원리, 서귀포시, 제주특별자치도, 63621, 대한민국"
46101097,20210814163000853,126.519137,33.25482,"서호동, 서귀포시, 제주특별자치도, 63566, 대한민국"
4610113c,20210814163000853,126.465475,33.363025,"1100로, 제주시, 제주특별자치도, 63551, 대한민국"
461011ef,20210814163000853,126.512187,33.500112,"동산교, 오라일동, 제주시, 제주특별자치도, 63184, 대한민국"
46101245,20210814163000853,126.935094,33.461106,"일출로, 성산리, 서귀포시, 제주특별자치도, 63643, 대한민국"
46101771,20210814163000853,126.444928,33.252445,"천제연로, 대포동, 서귀포시, 제주특별자치도, 63540, 대한민국"
461017a5,20210814163000853,126.899849,33.475826,"일주동로, 오조리, 서귀포시, 제주특별자치도, 63639, 대한민국"
46101895,20210814163000853,126.365428,33.279702,"중산간서로, 상창리, 서귀포시, 제주특별자치도, 63537, 대한민국"
46100371,20210814163000869,126.502791,33.510624,"용해로, 용담이동, 제주시, 제주특별자치도, 63161, 대한민국"
46100590,20210814163000869,126.668484,33.445026,"에코랜드 테마파크, 남조로, 교래리, 제주시, 제주특별자치도, 63343, 대한민국"
4610070f,20210814163000869,126.8838,33.447132,"프로젝트비, 18-9, 중산간동로, 서귀포시, 제주특별자치도, 63641, 대한민국"
461010f0,20210814163000869,126.839507,33.333691,"표선동서로, 당포마을, 표선리, 서귀포시, 제주특별자치도, 63629, 대한민국"
461011b7,20210814163000869,126.492073,33.495955,"다호길, 도두이동, 제주시, 제주특별자치도, 63115, 대한민국"
461017a5,20210814163000869,126.899849,33.475826,"일주동로, 오조리, 서귀포시, 제주특별자치도, 63639, 대한민국"
46101895,20210814163000869,126.365428,33.279702,"중산간서로, 상창리, 서귀포시, 제주특별자치도, 63537, 대한민국"
461018ba,20210814163000869,126.714431,33.281233,"남한로21번길, 비안동, 남원리, 서귀포시, 제주특별자치도, 63621, 대한민국"
46100260,20210814163000884,126.530775,33.48823,"도남로, 도남동, 제주시, 제주특별자치도, 63205, 대한민국"
46100486,20210814163000884,126.351241,33.292305,"한창로, 상창리, 서귀포시, 제주특별자치도, 63522, 대한민국"
461005fa,20210814163000884,126.700584,33.272036,"태위로510번길, 서귀포시, 제주특별자치도, 63621, 대한민국"
46100757,20210814163000884,126.897028,33.48882,"일주동로, 종달리, 제주시, 제주특별자치도, 63639, 대한민국"
46101317,20210814163000884,126.467689,33.477986,"노형로, 노형동, 제주시, 제주특별자치도, 63103, 대한민국"
46101367,20210814163000884,126.415272,33.245386,"퍼시픽랜드공연장매표소, 154-17, 중문관광로, 서귀포시, 제주특별자치도, 63535, 대한민국"
461017bd,20210814163000884,126.420024,33.489658,"일주서로, 외도이동, 하귀1리, 제주시, 제주특별자치도, 63069, 대한민국"
46101957,20210814163000884,126.664545,33.542233,"제주동부경찰서 함덕파출소, 515, 신북로, 신흥리, 제주시, 제주특별자치도, 63333, 대한민국"
461005df,20210814163000900,126.564755,33.251396,"명가솥뚜껑, 36, 중앙로62번길, 서귀동, 서귀포시, 제주특별자치도, 63590, 대한민국"
4610113a,20210814163000900,126.581275,33.256079,"일주동로, 서귀포시, 제주특별자치도, 63588, 대한민국"
46101171,20210814163000900,126.520227,33.509115,"남성로, 용담일동, 제주시, 제주특별자치도, 63172, 대한민국"
46101171,20210814163000900,126.520227,33.509115,"남성로, 용담일동, 제주시, 제주특별자치도, 63172, 대한민국"
461011b5,20210814163000900,126.460015,33.503582,"백포어촌정주어항, 99, 서해안로, 이호이동, 현사마을, 제주시, 제주특별자치도, 63108, 대한민국"
461011fb,20210814163000900,126.487339,33.453702,"제주시, 제주특별자치도, 63142, 대한민국"
46101317,20210814163000900,126.467689,33.477986,"노형로, 노형동, 제주시, 제주특별자치도, 63103, 대한민국"
46101775,20210814163000900,126.483347,33.496582,"rainbow car rental, 제성1길, 도두이동, 제주시, 제주특별자치도, 63095, 대한민국"
46101864,20210814163000900,126.642019,33.527666,"조천우회로, 조천리, 제주시, 제주특별자치도, 63335, 대한민국"
46101864,20210814163000900,126.642019,33.527666,"조천우회로, 조천리, 제주시, 제주특별자치도, 63335, 대한민국"
461005da,20210814163000916,126.506565,33.500324,"서광로, 오라삼동, 제주시, 제주특별자치도, 63184, 대한민국"
4610062d,20210814163000916,126.366583,33.471009,"신엄시골밥집, 6690, 일주서로, 애월읍, 제주시, 제주특별자치도, 63044, 대한민국"
46101094,20210814163000916,126.564502,33.240977,"J커피숍, 44, 부두로, 서귀동, 서귀포시, 제주특별자치도, 63596, 대한민국"
4610113a,20210814163000916,126.581275,33.256079,"일주동로, 서귀포시, 제주특별자치도, 63588, 대한민국"
4610118c,20210814163000916,126.452887,33.25281,"일주서로, 서귀포시, 제주특별자치도, 63553, 대한민국"
4610124f,20210814163000916,126.348972,33.256658,"일주서로1567번길, 화순리, 감산리, 서귀포시, 제주특별자치도, 63530, 대한민국"
4610135d,20210814163000916,126.490294,33.250611,"강정동, 서귀포시, 제주특별자치도, 63561, 대한민국"
4610177a,20210814163000916,126.484166,33.488913,"남녕고등학교, 남녕로, 제주시, 제주특별자치도, 63081, 대한민국"
46100172,20210814163000931,126.296654,33.418388,"중산간서로, 한림읍, 제주시, 제주특별자치도, 63024, 대한민국"
461004cb,20210814163000931,126.465777,33.23118,"올레길 7코스(서귀포-월평 올레), 월평동, 서귀포시, 제주특별자치도, 63573, 대한민국"
461006ac,20210814163000931,126.547772,33.241542,"남성로, 서귀포시, 제주특별자치도, 63571, 대한민국"
461006bb,20210814163000931,126.503437,33.499517,"서광로, 오라삼동, 제주시, 제주특별자치도, 63184, 대한민국"
46100734,20210814163000931,126.410777,33.250334,"세븐일레븐 서귀포중문롯데점, 29-5, 중문관광로72번길, 서귀포시, 제주특별자치도, 63535, 대한민국"
