oid,collection_dt,longitude,latitude,time,Diff,address
461000f9,20210814183830,126.509476,33.252054,2021-08-14 18:38:30,3000,"돈샷, 4, 김정문화로41번길, 서귀포시, 제주특별자치도, 63566, 대한민국"
461000f9,20210814194200,126.563232,33.246781,2021-08-14 19:42:00,6888,"태평로439길, 서귀동, 서귀포시, 제주특별자치도, 63595, 대한민국"
461000f9,20210814220100,126.509349,33.252136,2021-08-14 22:01:00,559369,"돈샷, 4, 김정문화로41번길, 서귀포시, 제주특별자치도, 63566, 대한민국"
461000f9,20210821103500,126.311408,33.46162,2021-08-21 10:35:00,1595,"Randy's Donuts, 애월로, 애월리, 제주시, 제주특별자치도, 63043, 대한민국"
461000f9,20210821132230,126.47676,33.509002,2021-08-21 13:22:30,5880,"도두일동, 제주시, 제주특별자치도, 63112, 대한민국"
461000f9,20210821160030,126.505876,33.516588,2021-08-21 16:00:30,2759,"서해안로, 용담삼동, 제주시, 제주특별자치도, 63114, 대한민국"
461000f9,20210821180830,126.669615,33.541648,2021-08-21 18:08:30,2314,"함덕해수욕장 주차장, 함덕로, 함덕리, 제주시, 제주특별자치도, 63333, 대한민국"
461000f9,20210821185500,126.669607,33.541625,2021-08-21 18:55:00,7990,"함덕해수욕장 주차장, 함덕로, 함덕리, 제주시, 제주특별자치도, 63333, 대한민국"
461000f9,20210821213700,126.669589,33.541651,2021-08-21 21:37:00,2250,"함덕해수욕장 주차장, 함덕로, 함덕리, 제주시, 제주특별자치도, 63333, 대한민국"
461000f9,20210821221530,126.669921,33.541604,2021-08-21 22:15:30,2730,"함덕해수욕장 주차장, 함덕로, 함덕리, 제주시, 제주특별자치도, 63333, 대한민국"
461000f9,20210822010930,126.479252,33.497959,2021-08-22 01:09:30,543180,"도두이동, 제주시, 제주특별자치도, 63095, 대한민국"
461000f9,20210828085300,126.479421,33.498184,2021-08-28 08:53:00,4580,"제성1길, 도두이동, 제주시, 제주특별자치도, 63095, 대한민국"
461000f9,20210828101100,126.479387,33.498354,2021-08-28 10:11:00,6061,"제성1길, 도두이동, 제주시, 제주특별자치도, 63095, 대한민국"
461000f9,20210828125400,126.415971,33.254891,2021-08-28 12:54:00,5572,"스타벅스 제주중문DT, 95, 천제연로, 서귀포시, 제주특별자치도, 63535, 대한민국"
461000f9,20210828144330,126.484568,33.265499,2021-08-28 14:43:30,16417,"서귀포시, 제주특별자치도, 63561, 대한민국"
461000f9,20210828193130,126.430762,33.250592,2021-08-28 19:31:30,1530,"중문주유소, 중문관광로, 서귀포시, 제주특별자치도, 63540, 대한민국"
461000f9,20210828201930,126.562015,33.249971,2021-08-28 20:19:30,1950,"수진돌솥밥, 4, 중앙로62번길, 서귀동, 서귀포시, 제주특별자치도, 63590, 대한민국"
461000fd,20210807100830,126.239739,33.392934,2021-08-07 10:08:30,13268,"한림로, 옹포리, 제주시, 제주특별자치도, 63011, 대한민국"
461000fd,20210807142530,126.355078,33.470806,2021-08-07 14:25:30,13614,"신엄리, 제주시, 제주특별자치도, 63046, 대한민국"
461000fd,20210807182230,126.370153,33.472764,2021-08-07 18:22:30,3308,"중엄1길, 신엄리, 제주시, 제주특별자치도, 63049, 대한민국"
461000fd,20210807192800,126.311685,33.46043,2021-08-07 19:28:00,1865,"애월로, 애월리, 제주시, 제주특별자치도, 63043, 대한민국"
461000fd,20210807201630,126.354955,33.470638,2021-08-07 20:16:30,574087,"신엄리, 제주시, 제주특별자치도, 63046, 대한민국"
461000fd,20210814115930,126.497553,33.504679,2021-08-14 11:59:30,2649,"SK 주유소, 용문로, 용담이동, 제주시, 제주특별자치도, 63115, 대한민국"
461000fd,20210814124900,126.497603,33.504787,2021-08-14 12:49:00,21930,"SK 주유소, 용문로, 용담이동, 제주시, 제주특별자치도, 63115, 대한민국"
461000fd,20210814185430,126.498302,33.504461,2021-08-14 18:54:30,1183611,"스타 렌트카, 용문로, 용담이동, 제주시, 제주특별자치도, 63115, 대한민국"
461000fd,20210828114930,126.602027,33.237741,2021-08-28 11:49:30,2872,"올레길6, 볼레낭마을, 서귀포시, 제주특별자치도, 63600, 대한민국"
461000fd,20210828124830,126.603553,33.261627,2021-08-28 12:48:30,4318,"효돈로, 신효동, 서귀포시, 제주특별자치도, 63606, 대한민국"
461000fd,20210828145630,126.637584,33.434326,2021-08-28 14:56:30,1990,"사려니숲길주차장, 샤려니숲길, 제주시, 제주특별자치도, 대한민국"
461000fd,20210828154630,126.684282,33.39741,2021-08-28 15:46:30,3482,"남조로, 수망리, 서귀포시, 제주특별자치도, 대한민국"
461000ff,20210814113530,126.441905,33.239514,2021-08-14 11:35:30,1712,"큰솔가, 193, 이어도로, 월평동, 서귀포시, 제주특별자치도, 63563, 대한민국"
461000ff,20210814121200,126.415142,33.251621,2021-08-14 12:12:00,3443,"Cheonjeyeon Falls, 중문관광로, 서귀포시, 제주특별자치도, 63535, 대한민국"
461000ff,20210814132630,126.421909,33.24389,2021-08-14 13:26:30,7724,"중문관광로, 서귀포시, 제주특별자치도, 63545, 대한민국"
461000ff,20210814154630,126.438086,33.239154,2021-08-14 15:46:30,2178,"큰갯물횟집, 161, 대포로, 서귀포시, 제주특별자치도, 63540, 대한민국"
461000ff,20210814164600,126.3247,33.242007,2021-08-14 16:46:00,6621,"다이버하우스, 75-9, 산방로, 화순리, 사계리, 서귀포시, 제주특별자치도, 63530, 대한민국"
461000ff,20210814184030,126.311579,33.236275,2021-08-14 18:40:30,2856,"214, 산방로, 화순리, 사계리, 서귀포시, 제주특별자치도, 63530, 대한민국"
461000ff,20210814193330,126.302646,33.227457,2021-08-14 19:33:30,1256,"올레길 10코스(화순-모슬포 올레), 사계리, 서귀포시, 제주특별자치도, 63528, 대한민국"
461000ff,20210814202600,126.324868,33.242015,2021-08-14 20:26:00,1178077,"다이버하우스, 75-9, 산방로, 화순리, 사계리, 서귀포시, 제주특별자치도, 63530, 대한민국"
461000ff,20210828115600,126.453342,33.497127,2021-08-28 11:56:00,2017,"도리로, 이호이동, 현사마을, 제주시, 제주특별자치도, 63108, 대한민국"
461000ff,20210828130500,126.339209,33.46325,2021-08-28 13:05:00,2485,"고내로, 고내리, 제주시, 제주특별자치도, 63044, 대한민국"
461000ff,20210828142830,126.335124,33.466327,2021-08-28 14:28:30,1410,"애월해안로, 고내리, 제주시, 제주특별자치도, 63044, 대한민국"
461000ff,20210828145530,126.340917,33.470289,2021-08-28 14:55:30,1383,"다락쉼터, 288, 애월해안로, 애월읍, 제주시, 제주특별자치도, 63046, 대한민국"
461000ff,20210828152600,126.362729,33.477872,2021-08-28 15:26:00,11819,"애월해안로, 신엄리, 제주시, 제주특별자치도, 63049, 대한민국"
461000ff,20210828190000,126.311763,33.46025,2021-08-28 19:00:00,2280,"애월로, 애월리, 제주시, 제주특별자치도, 63043, 대한민국"
46100100,20210814094329,126.933421,33.461061,2021-08-14 09:43:29,1528,"성산리, 서귀포시, 제주특별자치도, 63643, 대한민국"
46100100,20210814123733,126.515182,33.236508,2021-08-14 12:37:33,1332,"킨지, 56, 막숙포로, 법환동, 서귀포시, 제주특별자치도, 63573, 대한민국"
46100100,20210814133551,126.51187,33.247532,2021-08-14 13:35:51,1838,"앙끄레국수, 97-18, 법환상로2번길, 법환동, 서귀포시, 제주특별자치도, 63572, 대한민국"
46100100,20210814142050,126.563329,33.25016,2021-08-14 14:20:50,2108,"공영 주차장, 중앙로62번길, 서귀동, 서귀포시, 제주특별자치도, 63590, 대한민국"
46100100,20210814161106,126.910768,33.474752,2021-08-14 16:11:06,576038,"소반&카페베네(제주봄그리고가을리조트점), 2660, 해맞이해안로, 오조리, 서귀포시, 제주특별자치도, 63639, 대한민국"
46100100,20210821082058,126.673833,33.539876,2021-08-21 08:20:58,2261,"SK함덕주유소, 신북로, 신흥리, 제주시, 제주특별자치도, 63333, 대한민국"
46100100,20210821090333,126.666606,33.541961,2021-08-21 09:03:33,2785,"신북로, 신흥리, 제주시, 제주특별자치도, 63333, 대한민국"
46100100,20210821102018,126.713586,33.456305,2021-08-21 10:20:18,9025,"선교로, 선흘리, 제주시, 제주특별자치도, 63343, 대한민국"
46100100,20210821131825,126.66686,33.542014,2021-08-21 13:18:25,1566,"신북로, 신흥리, 제주시, 제주특별자치도, 63333, 대한민국"
46100100,20210821142501,126.491148,33.490415,2021-08-21 14:25:01,1502,"41, 삼무로3길, 제주시, 제주특별자치도, 63125, 대한민국"
46100100,20210821162146,126.666476,33.542025,2021-08-21 16:21:46,575622,"신북로, 신흥리, 제주시, 제주특별자치도, 63333, 대한민국"
46100100,20210828081814,126.492695,33.496054,2021-08-28 08:18:14,5853,"도령로, 제주시, 제주특별자치도, 63125, 대한민국"
46100100,20210828104948,126.518709,33.501514,2021-08-28 10:49:48,2851,"평전3길, 삼도일동, 제주시, 제주특별자치도, 63183, 대한민국"
46100100,20210828120202,126.434318,33.494134,2021-08-28 12:02:02,4203,"월대3길, 외도이동, 제주시, 제주특별자치도, 63071, 대한민국"
46100100,20210828135447,126.289684,33.304195,2021-08-28 13:54:47,5220,"제주오설록 티뮤지엄, 녹차분재로, Canons Town, 서광리, 서귀포시, 제주특별자치도, 63522, 대한민국"
46100100,20210828154144,126.249596,33.217722,2021-08-28 15:41:44,3798,"돈방석모슬포8호점, 22-13, 하모항구로, 대정읍, 서귀포시, 제주특별자치도, 63507, 대한민국"
46100100,20210828172401,126.298088,33.224424,2021-08-28 17:24:01,3145,"형제해안로, 사계리, 서귀포시, 제주특별자치도, 63528, 대한민국"
46100103,20210807103919,126.251042,33.21935,2021-08-07 10:39:19,3022,"부두식당, 64, 하모항구로, 대정읍, 서귀포시, 제주특별자치도, 63507, 대한민국"
46100103,20210807132039,126.452807,33.501897,2021-08-07 13:20:39,1602,"이호해변길, 이호이동, 현사마을, 제주시, 제주특별자치도, 63108, 대한민국"
46100103,20210807140230,126.44946,33.497604,2021-08-07 14:02:30,2161,"정자, 태우해안로, 이호이동, 현사마을, 제주시, 제주특별자치도, 63074, 대한민국"
46100103,20210807152121,126.306906,33.451022,2021-08-07 15:21:21,2446,"곽지리, 제주시, 제주특별자치도, 63034, 대한민국"
46100103,20210807162455,126.239167,33.392795,2021-08-07 16:24:55,1572,"한림로, 옹포리, 제주시, 제주특별자치도, 63011, 대한민국"
46100103,20210807175956,126.448698,33.497574,2021-08-07 17:59:56,4286,"내도동, 현사마을, 제주시, 제주특별자치도, 63074, 대한민국"
46100103,20210807194333,126.463901,33.506081,2021-08-07 19:43:33,573804,"도두항서길, 도두일동, 제주시, 제주특별자치도, 63112, 대한민국"
46100103,20210814121225,126.305632,33.351001,2021-08-14 12:12:25,2409,"금악리, 제주시, 제주특별자치도, 63018, 대한민국"
46100103,20210814131400,126.249293,33.400249,2021-08-14 13:14:00,2455,"한림로, 옹포리, 제주시, 제주특별자치도, 63011, 대한민국"
46100103,20210814160300,126.527567,33.517484,2021-08-14 16:03:00,12451,"서부두2길, 탑동, 제주시, 제주특별자치도, 63165, 대한민국"
46100103,20210814194422,126.528054,33.512317,2021-08-14 19:44:22,1790,"중앙로13길, 일도일동, 제주시, 제주특별자치도, 63192, 대한민국"
46100103,20210814204128,126.493056,33.496359,2021-08-14 20:41:28,8259,"도령로, 제주시, 제주특별자치도, 63125, 대한민국"
46100103,20210814230317,126.512282,33.500384,2021-08-14 23:03:17,1165710,"동산교, 오라일동, 제주시, 제주특별자치도, 63184, 대한민국"
46100103,20210828113910,126.309548,33.464019,2021-08-28 11:39:10,3777,"애월리, 제주시, 제주특별자치도, 63043, 대한민국"
46100103,20210828133311,126.494805,33.391676,2021-08-28 13:33:11,5428,"어승생악 등산로, 제주시, 제주특별자치도, 대한민국"
46100103,20210828162547,126.660844,33.544959,2021-08-28 16:25:47,14041,"함덕7길, 함덕리, 제주시, 제주특별자치도, 63332, 대한민국"
46100107,20210807074630,126.218557,33.381054,2021-08-07 07:46:30,8232,"한림로, 월령리, 제주시, 제주특별자치도, 63011, 대한민국"
46100107,20210807102300,126.239573,33.392972,2021-08-07 10:23:00,3246,"한림로, 옹포리, 제주시, 제주특별자치도, 63011, 대한민국"
46100107,20210807112730,126.259562,33.409209,2021-08-07 11:27:30,2183,"한림서길, 한림리, 제주시, 제주특별자치도, 63012, 대한민국"
46100107,20210807122400,126.237729,33.391059,2021-08-07 12:24:00,4033,"한림로, 옹포리, 제주시, 제주특별자치도, 63011, 대한민국"
46100107,20210807133300,126.237705,33.391085,2021-08-07 13:33:00,2146,"한림로, 옹포리, 제주시, 제주특별자치도, 63011, 대한민국"
46100107,20210807151200,126.494853,33.4888,2021-08-07 15:12:00,3030,"신대로12길, 제주시, 제주특별자치도, 63122, 대한민국"
46100107,20210807172230,126.794847,33.556421,2021-08-07 17:22:30,1906,"해맞이해안로, 월정리, 제주시, 제주특별자치도, 63358, 대한민국"
46100107,20210807190400,126.528307,33.512285,2021-08-07 19:04:00,1577,"일도일동, 제주시, 제주특별자치도, 63192, 대한민국"
46100107,20210807200400,126.668257,33.541903,2021-08-07 20:04:00,5655,"함덕국민학교옛터 공영주차장, 신북로, 신흥리, 제주시, 제주특별자치도, 63333, 대한민국"
46100107,20210807223200,126.492879,33.490032,2021-08-07 22:32:00,562799,"하워드존슨 제주 호텔, 57, 삼무로, 제주시, 제주특별자치도, 63125, 대한민국"
46100107,20210814114930,126.497545,33.491319,2021-08-14 11:49:30,1740,"귀아랑2길, 오라삼동, 제주시, 제주특별자치도, 63122, 대한민국"
46100107,20210814131030,126.721988,33.55452,2021-08-14 13:10:30,4632,"일주동로, 동복리, 제주시, 제주특별자치도, 63357, 대한민국"
46100107,20210814153930,126.541489,33.505556,2021-08-14 15:39:30,2434,"신설오름, 064-758-0143, 고마로17길, 일도이동, 제주시, 제주특별자치도, 63254, 대한민국"
46100107,20210814164900,126.429106,33.492568,2021-08-14 16:49:00,574258,"우정로, 외도이동, 하귀1리, 제주시, 제주특별자치도, 63071, 대한민국"
46100107,20210821082900,126.491922,33.495807,2021-08-21 08:29:00,1753,"다호길, 도두이동, 제주시, 제주특별자치도, 63115, 대한민국"
46100107,20210821092200,126.492968,33.496065,2021-08-21 09:22:00,5341,"도령로, 제주시, 제주특별자치도, 63125, 대한민국"
46100107,20210821110030,126.472131,33.491856,2021-08-21 11:00:30,3398,"월랑로, 제주시, 제주특별자치도, 63095, 대한민국"
46100107,20210821151930,126.311186,33.464275,2021-08-21 15:19:30,4588,"애월리, 제주시, 제주특별자치도, 63043, 대한민국"
46100107,20210821165500,126.374802,33.481852,2021-08-21 16:55:00,3293,"리부아르, 686, 애월해안로, 구엄리, 제주시, 제주특별자치도, 63049, 대한민국"
46100107,20210821184630,126.311134,33.464271,2021-08-21 18:46:30,589111,"애월리, 제주시, 제주특별자치도, 63043, 대한민국"
46100107,20210828150000,126.565162,33.242807,2021-08-28 15:00:00,1566,"솔동산로 21번길, 서귀동, 서귀포시, 제주특별자치도, 63596, 대한민국"
46100107,20210828160130,126.589094,33.289003,2021-08-28 16:01:30,3556,"토평공단로, 상효동, 서귀포시, 제주특별자치도, 63603, 대한민국"
46100107,20210828175300,126.643272,33.266549,2021-08-28 17:53:00,1235,"공천포로, 서귀포시, 제주특별자치도, 63611, 대한민국"
46100109,20210807101500,126.462831,33.357799,2021-08-07 10:15:00,1870,"1100로, 서귀포시, 제주특별자치도, 63551, 대한민국"
46100109,20210807112300,126.505773,33.261181,2021-08-07 11:23:00,2850,"중산간서로, 서귀포시, 제주특별자치도, 63565, 대한민국"
46100109,20210807121430,126.506895,33.247778,2021-08-07 12:14:30,2130,"율스버거, 18, 월드컵로, 법환동, 서귀포시, 제주특별자치도, 63572, 대한민국"
46100109,20210807141700,126.912845,33.445486,2021-08-07 14:17:00,3286,"일주동로, 고성리, 서귀포시, 제주특별자치도, 63640, 대한민국"
46100109,20210807155730,126.531626,33.500586,2021-08-07 15:57:30,2400,"동광로4길, 이도일동, 제주시, 제주특별자치도, 63209, 대한민국"
46100109,20210807165600,126.483865,33.478454,2021-08-07 16:56:00,575310,"한라중학교/부영아파트, 과원북2길, 연동, 제주시, 제주특별자치도, 63142, 대한민국"
46100109,20210814090200,126.529024,33.491255,2021-08-14 09:02:00,15895,"도남로15길, 도남동, 제주시, 제주특별자치도, 63205, 대한민국"
46100109,20210814141830,126.528998,33.49131,2021-08-14 14:18:30,2575,"도남로15길, 도남동, 제주시, 제주특별자치도, 63205, 대한민국"
46100109,20210814152600,126.484068,33.47866,2021-08-14 15:26:00,7470,"과원북2길, 연동, 제주시, 제주특별자치도, 63142, 대한민국"
46100109,20210814174930,126.530349,33.500816,2021-08-14 17:49:30,572160,"이도일동, 제주시, 제주특별자치도, 63208, 대한민국"
46100109,20210821090000,126.531182,33.500027,2021-08-21 09:00:00,3750,"광양13길, 이도일동, 제주시, 제주특별자치도, 63209, 대한민국"
46100109,20210821122200,126.511632,33.247337,2021-08-21 12:22:00,1763,"세리월드, 97-17, 법환상로2번길, 법환동, 서귀포시, 제주특별자치도, 63572, 대한민국"
46100109,20210821155400,126.531725,33.500346,2021-08-21 15:54:00,2490,"동광로4길, 이도일동, 제주시, 제주특별자치도, 63209, 대한민국"
46100109,20210821165730,126.483995,33.478532,2021-08-21 16:57:30,575670,"한라중학교/부영아파트, 과원북2길, 연동, 제주시, 제주특별자치도, 63142, 대한민국"
46100109,20210828090500,126.531352,33.500165,2021-08-28 09:05:00,6240,"제주시청, 10, 광양9길, 이도일동, 제주시, 제주특별자치도, 63208, 대한민국"
46100109,20210828115200,126.282114,33.249852,2021-08-28 11:52:00,2029,"추사로, 인성리, 서귀포시, 제주특별자치도, 63520, 대한민국"
46100109,20210828124930,126.289139,33.205311,2021-08-28 12:49:30,4135,"최남단해안로, 대정읍, 서귀포시, 제주특별자치도, 63507, 대한민국"
46100109,20210828155800,126.531585,33.50072,2021-08-28 15:58:00,4320,"새둥지, 동광로4길, 이도일동, 제주시, 제주특별자치도, 63209, 대한민국"
4610010c,20210814094430,126.491878,33.496069,2021-08-14 09:44:30,15563,"다호길, 도두이동, 제주시, 제주특별자치도, 63115, 대한민국"
4610010c,20210814144230,126.541389,33.506788,2021-08-14 14:42:30,3111,"고마로17길, 일도이동, 제주시, 제주특별자치도, 63254, 대한민국"
4610010f,20210807144030,126.513832,33.515119,2021-08-07 14:40:30,2756,"홍운길, 제주시, 제주특별자치도, 63167, 대한민국"
4610010f,20210807162030,126.50395,33.516735,2021-08-07 16:20:30,4052,"서해안로, 용담삼동, 제주시, 제주특별자치도, 63114, 대한민국"
4610010f,20210807182300,126.479275,33.498031,2021-08-07 18:23:00,9588,"도두이동, 제주시, 제주특별자치도, 63095, 대한민국"
4610010f,20210807212400,126.491066,33.489158,2021-08-07 21:24:00,571530,"공영주차장, 은남1길, 제주시, 제주특별자치도, 63125, 대한민국"
4610010f,20210814121900,126.561655,33.249449,2021-08-14 12:19:00,3748,"중앙로54번길, 서귀동, 서귀포시, 제주특별자치도, 63591, 대한민국"
4610010f,20210814134900,126.578178,33.247152,2021-08-14 13:49:00,6319,"올레길6 (Ollegil 6), 서귀포시, 제주특별자치도, 63596, 대한민국"
4610010f,20210814160400,126.560334,33.244481,2021-08-14 16:04:00,2106,"남성중로, 서귀동, 서귀포시, 제주특별자치도, 63592, 대한민국"
4610010f,20210814164800,126.546334,33.240912,2021-08-14 16:48:00,3233,"남성로, 서귀포시, 제주특별자치도, 63571, 대한민국"
4610010f,20210814174900,126.558545,33.239633,2021-08-14 17:49:00,1319,"남성중로, 서귀동, 서귀포시, 제주특별자치도, 63592, 대한민국"
4610010f,20210814183230,126.566425,33.248629,2021-08-14 18:32:30,571431,"동미다방, 95-2, 중정로, 서귀동, 서귀포시, 제주특별자치도, 63591, 대한민국"
4610010f,20210821103500,126.703395,33.273584,2021-08-21 10:35:00,3089,"태위로, 남원리, 서귀포시, 제주특별자치도, 63621, 대한민국"
4610010f,20210821120800,126.912689,33.503454,2021-08-21 12:08:00,1971,"해맞이해안로, 하도리, 제주시, 제주특별자치도, 63639, 대한민국"
4610010f,20210821140030,126.479576,33.498085,2021-08-21 14:00:30,3794,"제성1길, 도두이동, 제주시, 제주특별자치도, 63095, 대한민국"
4610010f,20210821150400,126.47937,33.498075,2021-08-21 15:04:00,10917,"제성1길, 도두이동, 제주시, 제주특별자치도, 63095, 대한민국"
4610010f,20210821181430,126.459989,33.498277,2021-08-21 18:14:30,12558,"이호이동, 제주시, 제주특별자치도, 63108, 대한민국"
4610010f,20210821215630,126.492935,33.505271,2021-08-21 21:56:30,1349,"출구 Exit, 제주시, 제주특별자치도, 63115, 대한민국"
4610010f,20210821223600,126.495741,33.489341,2021-08-21 22:36:00,563375,"은남길, 제주시, 제주특별자치도, 63122, 대한민국"
4610010f,20210828113300,126.165719,33.308023,2021-08-28 11:33:00,2816,"아리아커피, 노을해안로, 고산리, 제주시, 제주특별자치도, 63008, 대한민국"
4610010f,20210828123130,126.169222,33.318371,2021-08-28 12:31:30,3312,"Ollegil 12, 제주시, 제주특별자치도, 63008, 대한민국"
4610010f,20210828141800,126.439242,33.238311,2021-08-28 14:18:00,1635,"대포어촌계횟집, 올레길 8코스(월평-대평 올레), 월평동, 서귀포시, 제주특별자치도, 63535, 대한민국"
4610010f,20210828152800,126.264665,33.4247,2021-08-28 15:28:00,5323,"한수리, 제주시, 제주특별자치도, 63032, 대한민국"
4610010f,20210828170100,126.264964,33.411465,2021-08-28 17:01:00,2968,"한림리, 제주시, 제주특별자치도, 63032, 대한민국"
4610010f,20210828192130,126.263372,33.425714,2021-08-28 19:21:30,3705,"한림민박, 한림해안로, 한수리, 제주시, 제주특별자치도, 63032, 대한민국"
4610010f,20210828210230,126.26278,33.425671,2021-08-28 21:02:30,10203,"한림해안로, 한수리, 제주시, 제주특별자치도, 63032, 대한민국"
46100115,20210807093556,126.3069865,33.4477193,2021-08-07 09:35:56,3030,"일주서로, 곽지리, 제주시, 제주특별자치도, 63034, 대한민국"
46100115,20210807102626,126.4543713,33.495556,2021-08-07 10:26:26,1470,"일주서로, 이호이동, 현사마을, 제주시, 제주특별자치도, 63108, 대한민국"
46100115,20210807105856,126.4965971,33.5054508,2021-08-07 10:58:56,4617,"용문로, 용담이동, 제주시, 제주특별자치도, 63115, 대한민국"
46100115,20210807124523,126.5058113,33.5006571,2021-08-07 12:45:23,1710,"스타벅스, 42, 월성로, 용담이동, 제주시, 제주특별자치도, 63161, 대한민국"
46100115,20210807131423,126.5026806,33.5172343,2021-08-07 13:14:23,1685,"서해안로, 용담삼동, 제주시, 제주특별자치도, 63114, 대한민국"
46100115,20210807135006,126.5078276,33.4973193,2021-08-07 13:50:06,10772,"오라로, 오라삼동, 제주시, 제주특별자치도, 63148, 대한민국"
46100115,20210807171335,126.3550633,33.333135,2021-08-07 17:13:35,590314,"평화로, 동광리, 서귀포시, 제주특별자치도, 63522, 대한민국"
46100115,20210814131209,126.3329269,33.4626235,2021-08-14 13:12:09,12605,"일주서로, 애월리, 제주시, 제주특별자치도, 63044, 대한민국"
46100115,20210814165814,126.4535706,33.4952861,2021-08-14 16:58:14,6315,"일주서로, 이호이동, 현사마을, 제주시, 제주특별자치도, 63108, 대한민국"
46100115,20210814184359,126.5025948,33.5172351,2021-08-14 18:43:59,4236,"서해안로, 용담삼동, 제주시, 제주특별자치도, 63114, 대한민국"
46100115,20210814200535,126.496614,33.4916835,2021-08-14 20:05:35,574145,"신대로, 제주시, 제주특별자치도, 63122, 대한민국"
46100115,20210821113511,126.2408738,33.3941536,2021-08-21 11:35:11,3641,"한림로, 옹포리, 제주시, 제주특별자치도, 63011, 대한민국"
46100115,20210821123552,126.2403703,33.3935818,2021-08-21 12:35:52,15950,"한림로, 옹포리, 제주시, 제주특별자치도, 63011, 대한민국"
46100115,20210821170712,126.3896746,33.2702306,2021-08-21 17:07:12,9150,"중산간서로, 서귀포시, 제주특별자치도, 63537, 대한민국"
46100115,20210821194342,126.3460853,33.300231,2021-08-21 19:43:42,575415,"한창로, 동광리, 서귀포시, 제주특별자치도, 63522, 대한민국"
46100115,20210828113857,126.5266546,33.504923,2021-08-28 11:38:57,3512,"삼성로, 이도일동, 제주시, 제주특별자치도, 63194, 대한민국"
46100115,20210828132859,126.9102461,33.462578,2021-08-28 13:28:59,10031,"일주동로, 오조리, 서귀포시, 제주특별자치도, 63639, 대한민국"
46100115,20210828164210,126.7371815,33.5550348,2021-08-28 16:42:10,8287,"일주동로, 동복리, 제주시, 제주특별자치도, 63357, 대한민국"
46100115,20210828195357,126.5430528,33.5020336,2021-08-28 19:53:57,11350,"고마로, 건입동, 제주시, 제주특별자치도, 63272, 대한민국"
46100115,20210828233127,126.6121028,33.5268896,2021-08-28 23:31:27,1419,"일주동로, 신촌리, 제주시, 제주특별자치도, 63337, 대한민국"
46100115,20210829000936,126.6708766,33.4328316,2021-08-29 00:09:36,2567,"비자림로, 교래리, 제주시, 제주특별자치도, 대한민국"
46100119,20210807075500,126.502233,33.485535,2021-08-07 07:55:00,3007,"연미길, 오라삼동, 제주시, 제주특별자치도, 63148, 대한민국"
46100119,20210807085600,126.502039,33.485925,2021-08-07 08:56:00,3992,"연미길, 오라삼동, 제주시, 제주특별자치도, 63148, 대한민국"
46100119,20210807104030,126.501855,33.485509,2021-08-07 10:40:30,2798,"연오로, 오라삼동, 제주시, 제주특별자치도, 63122, 대한민국"
46100119,20210807114530,126.54628,33.493841,2021-08-07 11:45:30,1828,"신설로9길, 제주시, 제주특별자치도, 63260, 대한민국"
46100119,20210807135230,126.308998,33.45647,2021-08-07 13:52:30,9368,"일주서로, 곽지리, 제주시, 제주특별자치도, 63034, 대한민국"
46100119,20210807181130,126.528529,33.516073,2021-08-07 18:11:30,3030,"중앙로1길, 일도일동, 제주시, 제주특별자치도, 63277, 대한민국"
46100119,20210807190800,126.528236,33.512286,2021-08-07 19:08:00,2250,"중앙로13길, 일도일동, 제주시, 제주특별자치도, 63192, 대한민국"
46100119,20210807203400,126.53265,33.501835,2021-08-07 20:34:00,563511,"광양7길, 이도일동, 제주시, 제주특별자치도, 63208, 대한민국"
46100119,20210814102630,126.644144,33.55332,2021-08-14 10:26:30,3856,"관곶, 조함해안로, 신흥리, 제주시, 제주특별자치도, 63332, 대한민국"
46100119,20210814115700,126.714623,33.508976,2021-08-14 11:57:00,6188,"동백동산 습지센터, 동백로, 덕천리, 제주시, 제주특별자치도, 63343, 대한민국"
46100119,20210814140330,126.778886,33.442817,2021-08-14 14:03:30,3443,"금백조로, 수산리, 제주시, 제주특별자치도, 63631, 대한민국"
46100119,20210814153430,126.878713,33.528931,2021-08-14 15:34:30,3774,"하도리, 제주시, 제주특별자치도, 63362, 대한민국"
46100119,20210814164700,126.898538,33.495961,2021-08-14 16:47:00,2882,"종달로1길, 종달리, 제주시, 제주특별자치도, 63639, 대한민국"
46100119,20210814181030,126.899298,33.398293,2021-08-14 18:10:30,3006,"온평포구로54번길, 온평리, 서귀포시, 제주특별자치도, 63634, 대한민국"
46100119,20210814191730,126.899356,33.398307,2021-08-14 19:17:30,585848,"온평포구로54번길, 온평리, 서귀포시, 제주특별자치도, 63634, 대한민국"
46100119,20210821140138,126.50185,33.485442,2021-08-21 14:01:38,5005,"연오로, 오라삼동, 제주시, 제주특별자치도, 63122, 대한민국"
46100119,20210821155830,126.401128,33.482988,2021-08-21 15:58:30,1390,"일주서로, 하귀2리, 제주시, 제주특별자치도, 63051, 대한민국"
46100119,20210821163130,126.41475,33.482587,2021-08-21 16:31:30,3800,"하귀1리, 제주시, 제주특별자치도, 63051, 대한민국"
46100119,20210821173830,126.4114,33.48486,2021-08-21 17:38:30,1785,"하광로, 하귀1리, 제주시, 제주특별자치도, 63051, 대한민국"
